PERMNO,date,PRC,RET
90350,20050301,53.91000,0.010497
90350,20050302,53.55000,-0.006678
90350,20050303,53.83850,0.005388
90350,20050304,54.85000,0.018788
90350,20050307,55.11000,0.004740
90350,20050308,54.80000,-0.005625
90350,20050309,53.25000,-0.028285
90350,20050310,53.61000,0.006761
90350,20050311,53.01000,-0.011192
90350,20050314,53.75000,0.013960
90350,20050315,53.68000,-0.001302
90350,20050316,53.04000,-0.011922
90350,20050317,53.60000,0.010558
90350,20050318,53.41000,-0.003545
90350,20050321,53.05000,-0.006740
90350,20050322,52.10000,-0.017908
90350,20050323,52.01000,-0.001727
90350,20050324,51.50000,0.002000
90350,20050328,51.24000,-0.005049
90350,20050329,51.26000,0.000390
90350,20050330,51.94000,0.013266
90350,20050331,51.82000,-0.002310
90350,20050401,51.85000,0.000579
90350,20050404,51.62000,-0.004436
90350,20050405,51.50000,-0.002325
90350,20050406,51.77000,0.005243
90350,20050407,52.24000,0.009079
90350,20050408,52.00000,-0.004594
90350,20050411,52.05000,0.000962
90350,20050412,52.75000,0.013449
90350,20050413,52.81000,0.001137
90350,20050414,52.31000,-0.009468
90350,20050415,52.70000,0.007456
90350,20050418,52.62000,-0.001518
90350,20050419,52.88000,0.004941
90350,20050420,52.75000,-0.002458
90350,20050421,52.74000,-0.000190
90350,20050422,53.15000,0.007774
90350,20050425,53.73000,0.010912
90350,20050426,53.80000,0.001303
90350,20050427,54.22000,0.007807
90350,20050428,54.09000,-0.002398
90350,20050429,54.81000,0.013311
90350,20050502,54.77000,-0.000730
90350,20050503,54.85000,0.001461
90350,20050504,54.90000,0.000912
90350,20050505,55.60000,0.012750
90350,20050506,54.90000,-0.012590
90350,20050509,55.85000,0.017304
90350,20050510,55.85000,0.000000
90350,20050511,55.88000,0.000537
90350,20050512,55.32000,-0.010021
90350,20050513,55.30000,-0.000362
90350,20050516,55.56000,0.004702
90350,20050517,56.05000,0.008819
90350,20050518,56.60000,0.009813
90350,20050519,57.35000,0.013251
90350,20050520,57.47000,0.002092
90350,20050523,57.60000,0.002262
90350,20050524,56.80000,-0.013889
90350,20050525,56.10000,-0.012324
90350,20050526,55.86000,-0.004278
90350,20050527,56.15000,0.005192
90350,20050531,56.74000,0.010508
90350,20050601,57.39000,0.011456
90350,20050602,57.19000,-0.003485
90350,20050603,57.20000,0.000175
90350,20050606,57.63000,0.007517
90350,20050607,58.12000,0.008502
90350,20050608,58.36000,0.004129
90350,20050609,58.42000,0.001028
90350,20050610,58.30000,-0.002054
90350,20050613,58.57000,0.004631
90350,20050614,59.05000,0.008195
90350,20050615,59.18000,0.002202
90350,20050616,59.24000,0.001014
90350,20050617,59.91000,0.011310
90350,20050620,59.86000,-0.000835
90350,20050621,59.35000,-0.008520
90350,20050622,59.26000,-0.001516
90350,20050623,59.05000,-0.003544
90350,20050624,58.93000,-0.002032
90350,20050627,58.21000,-0.001290
90350,20050628,58.50000,0.004982
90350,20050629,58.69000,0.003248
90350,20050630,58.70000,0.000170
90350,20050701,59.20000,0.008518
90350,20050705,59.95000,0.012669
90350,20050706,59.80000,-0.002502
90350,20050707,59.86000,0.001003
90350,20050708,60.88000,0.017040
90350,20050711,61.62000,0.012155
90350,20050712,61.61000,-0.000162
90350,20050713,61.25000,-0.005843
90350,20050714,60.23000,-0.016653
90350,20050715,60.48000,0.004151
90350,20050718,60.64000,0.002646
90350,20050719,61.10000,0.007586
90350,20050720,61.64000,0.008838
90350,20050721,60.77000,-0.014114
90350,20050722,61.25000,0.007899
90350,20050725,61.25000,0.000000
90350,20050726,61.93000,0.011102
90350,20050727,62.10000,0.002745
90350,20050728,62.96850,0.013986
90350,20050729,62.89000,-0.001247
90350,20050801,62.85000,-0.000636
90350,20050802,63.30000,0.007160
90350,20050803,63.15000,-0.002370
90350,20050804,62.08000,-0.016944
90350,20050805,59.93000,-0.034633
90350,20050808,57.77000,-0.036042
90350,20050809,58.04000,0.004674
90350,20050810,58.60000,0.009648
90350,20050811,59.38000,0.013311
90350,20050812,59.33000,-0.000842
90350,20050815,59.89000,0.009439
90350,20050816,60.24000,0.005844
90350,20050817,59.76000,-0.007968
90350,20050818,59.36000,-0.006693
90350,20050819,59.15000,-0.003538
90350,20050822,59.33000,0.003043
90350,20050823,59.58000,0.004214
90350,20050824,59.79000,0.003525
90350,20050825,59.86000,0.001171
90350,20050826,59.12000,-0.012362
90350,20050829,59.13000,0.000169
90350,20050830,59.31000,0.003044
90350,20050831,60.34000,0.017366
90350,20050901,60.88000,0.008949
90350,20050902,60.72000,-0.002628
90350,20050906,62.02000,0.021410
90350,20050907,61.89000,-0.002096
90350,20050908,61.49000,-0.006463
90350,20050909,61.80000,0.005041
90350,20050912,61.61000,-0.003074
90350,20050913,61.14000,-0.007629
90350,20050914,61.09000,-0.000818
90350,20050915,61.11600,0.000426
90350,20050916,61.25000,0.002193
90350,20050919,60.77000,-0.007837
90350,20050920,60.30000,-0.007734
90350,20050921,58.97000,-0.022056
90350,20050922,59.29000,0.005426
90350,20050923,59.34000,0.000843
90350,20050926,59.13000,0.007853
90350,20050927,58.98000,-0.002537
90350,20050928,58.41000,-0.009664
90350,20050929,59.50000,0.018661
90350,20050930,60.45000,0.015966
90350,20051003,60.27000,-0.002978
90350,20051004,59.25000,-0.016924
90350,20051005,58.33000,-0.015527
90350,20051006,58.25000,-0.001372
90350,20051007,57.65000,-0.010300
90350,20051010,56.91000,-0.012836
90350,20051011,56.66000,-0.004393
90350,20051012,55.64000,-0.018002
90350,20051013,55.65000,0.000180
90350,20051014,56.94000,0.023181
90350,20051017,57.27000,0.005796
90350,20051018,56.72000,-0.009604
90350,20051019,57.36000,0.011283
90350,20051020,56.45000,-0.015865
90350,20051021,56.99000,0.009566
90350,20051024,58.15000,0.020354
90350,20051025,57.91000,-0.004127
90350,20051026,57.32000,-0.010188
90350,20051027,56.70000,-0.010816
90350,20051028,58.41000,0.030159
90350,20051031,58.71000,0.005136
90350,20051101,57.41000,-0.022143
90350,20051102,57.94000,0.009232
90350,20051103,57.77000,-0.002934
90350,20051104,57.44000,-0.005712
90350,20051107,57.71000,0.004701
90350,20051108,57.55000,-0.002772
90350,20051109,58.20000,0.011295
90350,20051110,59.58000,0.023711
90350,20051111,59.82000,0.004028
90350,20051114,59.76990,-0.000837
90350,20051115,59.74000,-0.000500
90350,20051116,59.40000,-0.005691
90350,20051117,60.38000,0.016498
90350,20051118,60.60000,0.003644
90350,20051121,60.90000,0.004951
90350,20051122,61.68000,0.012808
90350,20051123,61.95000,0.004377
90350,20051125,62.16000,0.003390
90350,20051128,61.48000,-0.010940
90350,20051129,61.52000,0.000651
90350,20051130,61.15000,-0.006014
90350,20051201,62.04000,0.014554
90350,20051202,61.73000,-0.004997
90350,20051205,61.50000,-0.003726
90350,20051206,61.30000,-0.003252
90350,20051207,60.98000,-0.005220
90350,20051208,61.44000,0.007543
90350,20051209,61.60000,0.002604
90350,20051212,61.64000,0.000649
90350,20051213,61.94000,0.004867
90350,20051214,62.06000,0.001937
90350,20051215,61.59000,-0.007573
90350,20051216,61.81000,0.003572
90350,20051219,61.00000,-0.013105
90350,20051220,61.08000,0.001312
90350,20051221,61.45000,0.006058
90350,20051222,61.80000,0.005696
90350,20051223,62.01000,0.003398
90350,20051227,60.11000,-0.004402
90350,20051228,60.04000,-0.001165
90350,20051229,59.73000,-0.005163
90350,20051230,59.56000,-0.002846
90350,20060103,60.76000,0.020148
90350,20060104,61.21000,0.007406
90350,20060105,61.68000,0.007679
90350,20060106,62.26000,0.009403
90350,20060109,62.79000,0.008513
90350,20060110,63.17000,0.006052
90350,20060111,63.27000,0.001583
90350,20060112,63.09000,-0.002845
90350,20060113,62.31000,-0.012363
90350,20060117,62.06000,-0.004012
90350,20060118,62.05000,-0.000161
90350,20060119,62.83000,0.012571
90350,20060120,62.22000,-0.009709
90350,20060123,62.50000,0.004500
90350,20060124,62.97000,0.007520
90350,20060125,63.01000,0.000635
90350,20060126,63.22000,0.003333
90350,20060127,63.93000,0.011231
90350,20060130,63.88000,-0.000782
90350,20060131,64.05000,0.002661
90350,20060201,64.35000,0.004684
90350,20060202,63.90000,-0.006993
90350,20060203,63.34000,-0.008764
90350,20060206,63.58000,0.003789
90350,20060207,63.08000,-0.007864
90350,20060208,62.80000,-0.004439
90350,20060209,63.10000,0.004777
90350,20060210,63.16000,0.000951
90350,20060213,63.25000,0.001425
90350,20060214,63.60000,0.005534
90350,20060215,64.16000,0.008805
90350,20060216,64.59000,0.006702
90350,20060217,65.28000,0.010683
90350,20060221,65.20000,-0.001226
90350,20060222,65.93000,0.011196
90350,20060223,65.82000,-0.001668
90350,20060224,65.47000,-0.005318
90350,20060227,65.48000,0.000153
90350,20060228,65.24000,-0.003665
90350,20060301,65.62000,0.005825
90350,20060302,65.54000,-0.001219
90350,20060303,65.18000,-0.005493
90350,20060306,66.36000,0.018104
90350,20060307,65.56000,-0.012056
90350,20060308,65.90000,0.005186
90350,20060309,66.44000,0.008194
90350,20060310,67.04000,0.009031
90350,20060313,66.60000,-0.006563
90350,20060314,67.08000,0.007207
90350,20060315,68.35000,0.018933
90350,20060316,69.06000,0.010388
90350,20060317,69.68000,0.008978
90350,20060320,68.11000,-0.016734
90350,20060321,67.32000,-0.011599
90350,20060322,67.47000,0.002228
90350,20060323,67.65000,0.002668
90350,20060324,67.55000,-0.001478
90350,20060327,66.77000,-0.011547
90350,20060328,67.51000,0.011083
90350,20060329,68.77000,0.018664
90350,20060330,67.78000,-0.014396
90350,20060331,67.92000,0.002065
90350,20060403,66.74900,-0.017241
90350,20060404,66.29000,-0.006877
90350,20060405,66.65000,0.005431
90350,20060406,66.38010,-0.004050
90350,20060407,65.38000,-0.015066
90350,20060410,64.76000,-0.009483
90350,20060411,64.60000,-0.002471
90350,20060412,64.60000,0.000000
90350,20060413,63.75000,-0.013158
90350,20060417,63.57000,-0.002824
90350,20060418,65.12000,0.024383
90350,20060419,65.92000,0.012285
90350,20060420,65.99000,0.001062
90350,20060421,66.00000,0.000152
90350,20060424,65.66000,-0.005151
90350,20060425,65.16000,-0.007615
90350,20060426,64.96000,-0.003069
90350,20060427,65.37380,0.006370
90350,20060428,65.61000,0.003613
90350,20060501,64.82000,-0.012041
90350,20060502,64.16000,-0.010182
90350,20060503,64.28000,0.001870
90350,20060504,65.19000,0.014157
90350,20060505,66.03000,0.012885
90350,20060508,66.32000,0.004392
90350,20060509,66.29000,-0.000452
90350,20060510,66.05000,-0.003620
90350,20060511,64.83000,-0.018471
90350,20060512,64.01000,-0.012648
90350,20060515,64.89000,0.013748
90350,20060516,64.64000,-0.003853
90350,20060517,63.43000,-0.018719
90350,20060518,62.94000,-0.007725
90350,20060519,63.09000,0.002383
90350,20060522,62.92000,-0.002695
90350,20060523,62.23400,-0.010903
90350,20060524,62.33000,0.001543
90350,20060525,63.50000,0.018771
90350,20060526,64.26000,0.011969
90350,20060530,63.73000,-0.008248
90350,20060531,63.84000,0.001726
90350,20060601,65.01000,0.018327
90350,20060602,65.76000,0.011537
90350,20060605,66.08000,0.004866
90350,20060606,65.29000,-0.011955
90350,20060607,65.75000,0.007045
90350,20060608,65.61000,-0.002129
90350,20060609,66.04000,0.006554
90350,20060612,65.25000,-0.011962
90350,20060613,64.58000,-0.010268
90350,20060614,64.03000,-0.008517
90350,20060615,65.37000,0.020928
90350,20060616,65.24000,-0.001989
90350,20060619,64.79000,-0.006898
90350,20060620,64.45000,-0.005248
90350,20060621,65.20000,0.011637
90350,20060622,64.74000,-0.007055
90350,20060623,64.25000,-0.007569
90350,20060626,64.25000,0.010553
90350,20060627,64.18000,-0.001089
90350,20060628,64.37000,0.002960
90350,20060629,65.80000,0.022215
90350,20060630,66.30000,0.007599
90350,20060703,67.53000,0.018552
90350,20060705,67.42000,-0.001629
90350,20060706,67.58000,0.002373
90350,20060707,67.30000,-0.004143
90350,20060710,67.83000,0.007875
90350,20060711,67.94000,0.001622
90350,20060712,68.12000,0.002649
90350,20060713,67.20000,-0.013506
90350,20060714,66.28000,-0.013690
90350,20060717,66.28000,0.000000
90350,20060718,67.28000,0.015088
90350,20060719,68.32000,0.015458
90350,20060720,67.76000,-0.008197
90350,20060721,66.65000,-0.016381
90350,20060724,67.75000,0.016504
90350,20060725,68.10000,0.005166
90350,20060726,68.34000,0.003524
90350,20060727,68.12000,-0.003219
90350,20060728,69.11000,0.014533
90350,20060731,68.88000,-0.003328
90350,20060801,68.52000,-0.005226
90350,20060802,68.39000,-0.001897
90350,20060803,69.04000,0.009504
90350,20060804,70.13000,0.015788
90350,20060807,69.44000,-0.009839
90350,20060808,68.41000,-0.014833
90350,20060809,67.99000,-0.006140
90350,20060810,68.04200,0.000765
90350,20060811,67.62000,-0.006202
90350,20060814,68.27000,0.009612
90350,20060815,69.05000,0.011425
90350,20060816,69.18000,0.001883
90350,20060817,69.08000,-0.001445
90350,20060818,69.39000,0.004488
90350,20060821,69.78700,0.005721
90350,20060822,70.28000,0.007064
90350,20060823,69.74000,-0.007684
90350,20060824,70.01000,0.003872
90350,20060825,69.96000,-0.000714
90350,20060828,70.79000,0.011864
90350,20060829,70.80000,0.000141
90350,20060830,71.22000,0.005932
90350,20060831,71.28000,0.000842
90350,20060901,70.87000,-0.005752
90350,20060905,71.59000,0.010159
90350,20060906,71.16000,-0.006006
90350,20060907,70.67000,-0.006886
90350,20060908,71.34000,0.009481
90350,20060911,71.57000,0.003224
90350,20060912,72.49000,0.012855
90350,20060913,72.90000,0.005656
90350,20060914,72.51000,-0.005350
90350,20060915,73.09000,0.007999
90350,20060918,72.57000,-0.007114
90350,20060919,73.11000,0.007441
90350,20060920,72.95000,-0.002189
90350,20060921,72.14000,-0.011103
90350,20060922,72.33000,0.002634
90350,20060925,71.76000,0.001493
90350,20060926,71.59000,-0.002369
90350,20060927,72.22000,0.008800
90350,20060928,72.07000,-0.002077
90350,20060929,71.89000,-0.002498
90350,20061002,71.86000,-0.000417
90350,20061003,72.56000,0.009741
90350,20061004,73.40000,0.011577
90350,20061005,73.88000,0.006539
90350,20061006,73.42000,-0.006226
90350,20061009,73.84000,0.005720
90350,20061010,73.85000,0.000135
90350,20061011,73.57000,-0.003791
90350,20061012,74.24000,0.009107
90350,20061013,75.09000,0.011449
90350,20061016,75.25000,0.002131
90350,20061017,75.00000,-0.003322
90350,20061018,75.38000,0.005067
90350,20061019,75.20000,-0.002388
90350,20061020,75.10000,-0.001330
90350,20061023,75.55000,0.005992
90350,20061024,75.16000,-0.005162
90350,20061025,75.54000,0.005056
90350,20061026,76.29000,0.009929
90350,20061027,75.78000,-0.006685
90350,20061030,76.21000,0.005674
90350,20061031,76.34000,0.001706
90350,20061101,75.75000,-0.007729
90350,20061102,74.31000,-0.019010
90350,20061103,73.49000,-0.011035
90350,20061106,74.17000,0.009253
90350,20061107,73.36000,-0.010921
90350,20061108,73.60990,0.003406
90350,20061109,73.72000,0.001496
90350,20061110,74.02000,0.004069
90350,20061113,74.20000,0.002432
90350,20061114,75.14000,0.012668
90350,20061115,75.23000,0.001198
90350,20061116,75.74000,0.006779
90350,20061117,75.45000,-0.003829
90350,20061120,78.06000,0.034592
90350,20061121,79.32000,0.016141
90350,20061122,79.67000,0.004412
90350,20061124,80.01000,0.004268
90350,20061127,77.85000,-0.026997
90350,20061128,78.06000,0.002697
90350,20061129,79.16000,0.014092
90350,20061130,79.99000,0.010485
90350,20061201,79.84000,-0.001875
90350,20061204,80.77000,0.011648
90350,20061205,80.15000,-0.007676
90350,20061206,79.70440,-0.005560
90350,20061207,79.21000,-0.006203
90350,20061208,79.47000,0.003282
90350,20061211,79.65000,0.002265
90350,20061212,79.29000,-0.004520
90350,20061213,78.88000,-0.005171
90350,20061214,78.94000,0.000761
90350,20061215,78.35000,-0.007474
90350,20061218,77.86000,-0.006254
90350,20061219,77.20000,-0.008477
90350,20061220,78.01000,0.010492
90350,20061221,77.37000,-0.008204
90350,20061222,75.21000,-0.008608
90350,20061226,75.80000,0.007845
90350,20061227,76.43000,0.008311
90350,20061228,76.64000,0.002748
90350,20061229,77.00000,0.004697
90350,20070103,77.12000,0.001558
90350,20070104,77.22000,0.001297
90350,20070105,75.79000,-0.018519
90350,20070108,75.90000,0.001451
90350,20070109,76.86000,0.012648
90350,20070110,77.85000,0.012881
90350,20070111,78.86000,0.012974
90350,20070112,79.11000,0.003170
90350,20070116,80.24000,0.014284
90350,20070117,80.20000,-0.000499
90350,20070118,80.10000,-0.001247
90350,20070119,80.90000,0.009988
90350,20070122,80.22000,-0.008405
90350,20070123,80.60000,0.004737
90350,20070124,81.65000,0.013027
90350,20070125,82.15000,0.006124
90350,20070126,82.42000,0.003287
90350,20070129,82.69000,0.003276
90350,20070130,83.10000,0.004958
90350,20070131,83.76000,0.007942
90350,20070201,84.09000,0.003940
90350,20070202,84.24000,0.001784
90350,20070205,84.24000,0.000000
90350,20070206,85.48000,0.014720
90350,20070207,87.27000,0.020940
90350,20070208,86.60000,-0.007677
90350,20070209,85.60000,-0.011547
90350,20070212,84.05000,-0.018107
90350,20070213,85.68000,0.019393
90350,20070214,85.07000,-0.007120
90350,20070215,85.70000,0.007406
90350,20070216,85.48000,-0.002567
90350,20070220,86.14000,0.007721
90350,20070221,85.86000,-0.003251
90350,20070222,85.40000,-0.005358
90350,20070223,83.91000,-0.017447
90350,20070226,83.49000,-0.005005
90350,20070227,80.90000,-0.031022
90350,20070228,81.40000,0.006180
90350,20070301,80.68000,-0.008845
90350,20070302,79.40000,-0.015865
90350,20070305,76.31000,-0.038917
90350,20070306,79.11000,0.036692
90350,20070307,78.00000,-0.014031
90350,20070308,79.25000,0.016026
90350,20070309,80.30000,0.013249
90350,20070312,80.70000,0.004981
90350,20070313,78.80000,-0.023544
90350,20070314,79.18000,0.004822
90350,20070315,79.89000,0.008967
90350,20070316,79.00000,-0.011140
90350,20070319,79.79000,0.010000
90350,20070320,80.11000,0.004011
90350,20070321,81.08000,0.012108
90350,20070322,81.16000,0.000987
90350,20070323,81.21000,0.000616
90350,20070326,79.45000,-0.015922
90350,20070327,78.62000,-0.010447
90350,20070328,78.10000,-0.006614
90350,20070329,78.23000,0.001665
90350,20070330,79.35000,0.014317
90350,20070402,79.85000,0.006301
90350,20070403,80.55000,0.008766
90350,20070404,80.15000,-0.004966
90350,20070405,80.07000,-0.000998
90350,20070409,80.22000,0.001873
90350,20070410,80.55000,0.004114
90350,20070411,79.35000,-0.014898
90350,20070412,78.81000,-0.006805
90350,20070413,79.70000,0.011293
90350,20070416,79.80000,0.001255
90350,20070417,80.84000,0.013032
90350,20070418,80.34000,-0.006185
90350,20070419,79.80000,-0.006721
90350,20070420,80.40000,0.007519
90350,20070423,81.30000,0.011194
90350,20070424,80.75000,-0.006765
90350,20070425,80.70000,-0.000619
90350,20070426,80.75000,0.000620
90350,20070427,80.55000,-0.002477
90350,20070430,79.25000,-0.016139
90350,20070501,78.56000,-0.008707
90350,20070502,79.18000,0.007892
90350,20070503,79.39000,0.002652
90350,20070504,78.70000,-0.008691
90350,20070507,78.92000,0.002795
90350,20070508,78.40000,-0.006589
90350,20070509,79.25000,0.010842
90350,20070510,78.19000,-0.013375
90350,20070511,79.25000,0.013557
90350,20070514,78.80000,-0.005678
90350,20070515,77.60000,-0.015228
90350,20070516,76.64000,-0.012371
90350,20070517,75.31000,-0.017354
90350,20070518,74.55000,-0.010092
90350,20070521,74.85000,0.004024
90350,20070522,75.96000,0.014830
90350,20070523,75.38000,-0.007636
90350,20070524,74.12000,-0.016715
90350,20070525,74.54000,0.005666
90350,20070529,77.20000,0.035685
90350,20070530,79.27000,0.026813
90350,20070531,78.95000,-0.004037
90350,20070601,79.06000,0.001393
90350,20070604,79.38000,0.004048
90350,20070605,78.12000,-0.015873
90350,20070606,77.59000,-0.006785
90350,20070607,75.15000,-0.031447
90350,20070608,76.05000,0.011976
90350,20070611,74.91000,-0.014990
90350,20070612,73.61000,-0.017354
90350,20070613,75.24000,0.022144
90350,20070614,74.43000,-0.010766
90350,20070615,75.25000,0.011017
90350,20070618,74.09000,-0.015415
90350,20070619,74.23000,0.001890
90350,20070620,72.00000,-0.030042
90350,20070621,72.39990,0.005554
90350,20070622,72.13000,-0.003728
90350,20070625,70.07000,-0.016193
90350,20070626,69.80000,-0.003853
90350,20070627,71.59000,0.025645
90350,20070628,71.22000,-0.005168
90350,20070629,70.95000,-0.003791
90350,20070702,72.59000,0.023115
90350,20070703,72.39000,-0.002755
90350,20070705,73.48000,0.015057
90350,20070706,73.39000,-0.001225
90350,20070709,73.34000,-0.000681
90350,20070710,71.48000,-0.025361
90350,20070711,71.34000,-0.001959
90350,20070712,72.26000,0.012896
90350,20070713,72.95000,0.009549
90350,20070716,72.34000,-0.008362
90350,20070717,72.08000,-0.003594
90350,20070718,71.92000,-0.002220
90350,20070719,72.19000,0.003754
90350,20070720,70.93000,-0.017454
90350,20070723,69.70000,-0.017341
90350,20070724,68.29000,-0.020229
90350,20070725,67.55000,-0.010836
90350,20070726,66.31000,-0.018357
90350,20070727,64.11000,-0.033177
90350,20070730,65.35000,0.019342
90350,20070731,65.09000,-0.003979
90350,20070801,65.95000,0.013212
90350,20070802,67.04000,0.016528
90350,20070803,64.45000,-0.038634
90350,20070806,66.70000,0.034911
90350,20070807,67.07000,0.005547
90350,20070808,69.72000,0.039511
90350,20070809,68.95000,-0.011044
90350,20070810,66.87000,-0.030167
90350,20070813,66.55000,-0.004785
90350,20070814,64.64000,-0.028700
90350,20070815,63.55000,-0.016863
90350,20070816,66.10000,0.040126
90350,20070817,67.60000,0.022693
90350,20070820,68.84000,0.018343
90350,20070821,69.16000,0.004649
90350,20070822,70.00000,0.012146
90350,20070823,68.80000,-0.017143
90350,20070824,69.17000,0.005378
90350,20070827,67.67000,-0.021686
90350,20070828,65.60000,-0.030590
90350,20070829,68.00000,0.036585
90350,20070830,68.35000,0.005147
90350,20070831,69.48000,0.016533
90350,20070904,70.40000,0.013241
90350,20070905,68.71000,-0.024006
90350,20070906,69.32000,0.008878
90350,20070907,67.65000,-0.024091
90350,20070910,66.95000,-0.010347
90350,20070911,68.34000,0.020762
90350,20070912,67.94000,-0.005853
90350,20070913,69.47000,0.022520
90350,20070914,69.92000,0.006478
90350,20070917,69.41000,-0.007294
90350,20070918,71.88000,0.035586
90350,20070919,73.23000,0.018781
90350,20070920,71.33000,-0.025946
90350,20070921,71.84000,0.007150
90350,20070924,72.45000,0.018764
90350,20070925,70.65000,-0.024845
90350,20070926,71.68000,0.014579
90350,20070927,72.23000,0.007673
90350,20070928,71.46000,-0.010660
90350,20071001,73.20000,0.024349
90350,20071002,74.53000,0.018169
90350,20071003,74.17000,-0.004830
90350,20071004,74.93000,0.010247
90350,20071005,76.69000,0.023489
90350,20071008,75.24000,-0.018907
90350,20071009,76.08000,0.011164
90350,20071010,75.55000,-0.006966
90350,20071011,75.25000,-0.003971
90350,20071012,74.54000,-0.009435
90350,20071015,73.14000,-0.018782
90350,20071016,72.25000,-0.012168
90350,20071017,72.14000,-0.001522
90350,20071018,72.16000,0.000277
90350,20071019,69.09000,-0.042544
90350,20071022,70.90000,0.026198
90350,20071023,71.65000,0.010578
90350,20071024,70.45000,-0.016748
90350,20071025,70.60000,0.002129
90350,20071026,71.67000,0.015156
90350,20071029,70.50000,-0.016325
90350,20071030,71.47000,0.013759
90350,20071031,72.96000,0.020848
90350,20071101,69.55000,-0.046738
90350,20071102,68.56000,-0.014234
90350,20071105,67.57000,-0.014440
90350,20071106,68.42000,0.012580
90350,20071107,66.29000,-0.031131
90350,20071108,66.49000,0.003017
90350,20071109,65.95000,-0.008122
90350,20071112,66.71000,0.011524
90350,20071113,68.92000,0.033128
90350,20071114,67.52000,-0.020313
90350,20071115,67.40000,-0.001777
90350,20071116,66.14000,-0.018694
90350,20071119,64.70000,-0.021772
90350,20071120,63.45000,-0.019320
90350,20071121,63.01000,-0.006935
90350,20071123,64.25000,0.019679
90350,20071126,61.17000,-0.047938
90350,20071127,62.60000,0.023377
90350,20071128,65.35000,0.043930
90350,20071129,64.30000,-0.016067
90350,20071130,66.05000,0.027216
90350,20071203,65.34000,-0.010750
90350,20071204,63.58000,-0.026936
90350,20071205,65.72000,0.033658
