PERMNO,date,PRC,RET
89997,20050520,54.81000,-0.007605
89997,20050523,55.42000,0.011129
89997,20050524,55.25000,-0.003067
89997,20050525,54.59000,-0.011946
89997,20050526,55.02000,0.007877
89997,20050527,55.25000,0.004180
89997,20050531,55.08000,-0.003077
89997,20050601,55.72000,0.011619
89997,20050602,55.51000,-0.003769
89997,20050603,55.50000,-0.000180
89997,20050606,55.34000,-0.002883
89997,20050607,55.52000,0.003253
89997,20050608,55.20000,-0.005764
89997,20050609,54.93000,-0.004891
89997,20050610,55.29000,0.006554
89997,20050613,55.83000,0.009767
89997,20050614,56.03000,0.003582
89997,20050615,56.48000,0.008031
89997,20050616,57.36000,0.015581
89997,20050617,57.26000,-0.001743
89997,20050620,56.72000,-0.009431
89997,20050621,56.23000,-0.008639
89997,20050622,56.34000,0.001956
89997,20050623,55.07200,-0.022506
89997,20050624,54.24000,-0.015107
89997,20050627,54.32000,0.001475
89997,20050628,55.14000,0.015096
89997,20050629,55.16000,0.000363
89997,20050630,54.46000,-0.012690
89997,20050701,54.26000,-0.003672
89997,20050705,54.55000,0.005345
89997,20050706,54.49000,-0.001100
89997,20050707,54.47000,-0.000367
89997,20050708,55.54000,0.019644
89997,20050711,56.51000,0.017465
89997,20050712,56.36000,-0.002654
89997,20050713,56.28000,-0.001419
89997,20050714,56.26000,-0.000355
89997,20050715,56.13000,-0.002311
89997,20050718,55.98000,-0.002672
89997,20050719,56.90000,0.016434
89997,20050720,57.90000,0.017575
89997,20050721,57.60000,-0.005181
89997,20050722,57.87800,0.004826
89997,20050725,57.59000,-0.004976
89997,20050726,56.96000,-0.010939
89997,20050727,57.38000,0.007374
89997,20050728,57.99000,0.010631
89997,20050729,57.80000,-0.003276
89997,20050801,57.62000,-0.003114
89997,20050802,58.44000,0.014231
89997,20050803,58.58000,0.002396
89997,20050804,58.06000,-0.008877
89997,20050805,57.71000,-0.006028
89997,20050808,57.70000,-0.000173
89997,20050809,57.85000,0.002600
89997,20050810,58.15000,0.005186
89997,20050811,58.70000,0.009458
89997,20050812,58.40000,-0.005111
89997,20050815,58.24000,-0.002740
89997,20050816,57.31000,-0.015968
89997,20050817,56.97000,-0.005933
89997,20050818,56.59000,-0.006670
89997,20050819,56.62000,0.000530
89997,20050822,56.68000,0.001060
89997,20050823,55.80000,-0.015526
89997,20050824,55.31000,-0.008781
89997,20050825,55.31000,0.000000
89997,20050826,55.08000,-0.004158
89997,20050829,55.33000,0.004539
89997,20050830,54.94000,-0.007049
89997,20050831,55.74000,0.014561
89997,20050901,56.09000,0.006279
89997,20050902,55.81000,-0.004992
89997,20050906,56.15000,0.006092
89997,20050907,56.59000,0.007836
89997,20050908,56.37000,-0.003888
89997,20050909,56.86600,0.008799
89997,20050912,57.08000,0.003763
89997,20050913,56.42000,-0.011563
89997,20050914,56.50000,0.001418
89997,20050915,56.23000,-0.004779
89997,20050916,56.73000,0.008892
89997,20050919,56.20000,-0.009342
89997,20050920,55.30000,-0.016014
89997,20050921,54.71000,-0.010669
89997,20050922,54.89000,0.003290
89997,20050923,55.00000,0.002004
89997,20050926,55.13000,0.002364
89997,20050927,55.27000,0.002539
89997,20050928,55.39000,0.002171
89997,20050929,55.69000,0.005416
89997,20050930,56.10000,0.007362
89997,20051003,55.99000,-0.001961
89997,20051004,55.22000,-0.013752
89997,20051005,53.85000,-0.024810
89997,20051006,53.35000,-0.009285
89997,20051007,54.00000,0.012184
89997,20051010,53.67000,-0.006111
89997,20051011,53.61000,-0.001118
89997,20051012,53.14000,-0.008767
89997,20051013,53.00000,-0.002635
89997,20051014,53.39000,0.007358
89997,20051017,53.72000,0.006181
89997,20051018,53.21000,-0.009494
89997,20051019,53.52000,0.005826
89997,20051020,53.11000,-0.007661
89997,20051021,53.64000,0.009979
89997,20051024,54.82000,0.021999
89997,20051025,54.75010,-0.001275
89997,20051026,55.08000,0.006026
89997,20051027,54.55000,-0.009622
89997,20051028,55.41000,0.015765
89997,20051031,55.60000,0.003429
89997,20051101,55.82000,0.003957
89997,20051102,56.53000,0.012719
89997,20051103,56.22000,-0.005484
89997,20051104,56.11000,-0.001957
89997,20051107,56.43000,0.005703
89997,20051108,56.09000,-0.006025
89997,20051109,56.12000,0.000535
89997,20051110,56.75000,0.011226
89997,20051111,57.46000,0.012511
89997,20051114,57.75000,0.005047
89997,20051115,57.55000,-0.003463
89997,20051116,57.59000,0.000695
89997,20051117,58.45010,0.014935
89997,20051118,58.79000,0.005815
89997,20051121,59.18000,0.006634
89997,20051122,59.48000,0.005069
89997,20051123,59.30000,-0.003026
89997,20051125,59.66000,0.006071
89997,20051128,59.42000,-0.004023
89997,20051129,60.01000,0.009929
89997,20051130,59.68000,-0.005499
89997,20051201,60.82000,0.019102
89997,20051202,60.66000,-0.002631
89997,20051205,60.68000,0.000330
89997,20051206,61.14900,0.007729
89997,20051207,60.79000,-0.005871
89997,20051208,60.72000,-0.001152
89997,20051209,60.57000,-0.002470
89997,20051212,60.67000,0.001651
89997,20051213,61.06000,0.006428
89997,20051214,60.84000,-0.003603
89997,20051215,60.48000,-0.005917
89997,20051216,60.23000,-0.004134
89997,20051219,59.88000,-0.005811
89997,20051220,59.56000,-0.005344
89997,20051221,60.67000,0.018637
89997,20051222,60.28000,0.009527
89997,20051223,60.51000,0.003816
89997,20051227,60.12000,-0.006445
89997,20051228,60.54000,0.006986
89997,20051229,60.56000,0.000330
89997,20051230,59.94000,-0.010238
89997,20060103,61.03000,0.018185
89997,20060104,61.39010,0.005900
89997,20060105,61.50000,0.001790
89997,20060106,62.16000,0.010732
89997,20060109,62.29000,0.002091
89997,20060110,62.16000,-0.002087
89997,20060111,61.65000,-0.008205
89997,20060112,60.88000,-0.012490
89997,20060113,60.90000,0.000329
89997,20060117,61.05000,0.002463
89997,20060118,60.34000,-0.011630
89997,20060119,61.00000,0.010938
89997,20060120,60.14000,-0.014098
89997,20060123,60.87000,0.012138
89997,20060124,61.83000,0.015771
89997,20060125,62.07000,0.003882
89997,20060126,62.83000,0.012244
89997,20060127,63.33000,0.007958
89997,20060130,63.47000,0.002211
89997,20060131,63.57000,0.001576
89997,20060201,64.02000,0.007079
89997,20060202,62.98000,-0.016245
89997,20060203,62.47000,-0.008098
89997,20060206,63.49000,0.016328
89997,20060207,62.06000,-0.022523
89997,20060208,61.93000,-0.002095
89997,20060209,62.19000,0.004198
89997,20060210,62.11000,-0.001286
89997,20060213,61.48000,-0.010143
89997,20060214,62.77100,0.020999
89997,20060215,62.83000,0.000940
89997,20060216,63.44000,0.009709
89997,20060217,63.48000,0.000631
89997,20060221,63.48000,0.000000
89997,20060222,63.65010,0.002680
89997,20060223,63.62000,-0.000473
89997,20060224,63.79000,0.002672
89997,20060227,63.22000,-0.008936
89997,20060228,62.63000,-0.009332
89997,20060301,63.37000,0.011815
89997,20060302,63.79010,0.006629
89997,20060303,63.88000,0.001409
89997,20060306,63.00000,-0.013776
